ID,Location,Mode_of_delivery,Calls_to_customer_care,Rating_of_customer,Cost_of_food,Prior_purchases,Gender_of_customer,Discount_offered,Weight_of_food_in_gms,Reached_on_time
4528,Khairtabad,Auto,3,1.0,261.0,6.0,F,4,4910,1
2083,Gachibowli,Bike,5,4.0,322.5,2.0,M,34,2713,1
9002,Hitech City,Bike,3,,300.0,,M,3,5739,0
10448,Hitech City,Bike,6,5.0,402.0,,M,7,1600,1
141,Secunderabad,Auto,4,4.0,396.0,3.0,M,59,2020,1
7795,Gachibowli,Car,4,,313.5,,M,3,5607,0
235,Gachibowli,Bike,2,1.0,208.5,3.0,F,39,1582,1
159,Secunderabad,Bike,5,5.0,307.5,2.0,M,65,3671,1
1116,Hitech City,Bike,4,2.0,408.0,2.0,M,21,3271,1
7654,Khairtabad,Car,4,5.0,270.0,2.0,M,1,5622,0
3675,Secunderabad,Car,5,1.0,213.0,4.0,F,2,4735,1
3474,Hitech City,Bike,3,2.0,306.0,4.0,M,4,4745,0
8228,Hitech City,Auto,3,4.0,336.0,3.0,F,10,4806,1
3511,Gachibowli,Bike,6,3.0,181.5,,F,10,5208,0
3360,Hitech City,Bike,3,5.0,225.0,3.0,F,4,4442,1
9445,Gachibowli,Car,7,1.0,403.5,,F,5,1402,0
407,Masab Tank,Auto,4,1.0,270.0,2.0,M,23,1193,1
4570,Khairtabad,Bike,4,5.0,204.0,3.0,M,7,4817,1
1467,Secunderabad,Bike,4,1.0,288.0,3.0,F,15,3460,1
8775,Secunderabad,Auto,4,,363.0,2.0,F,8,5243,1
10476,Hitech City,Bike,5,1.0,387.0,5.0,F,9,1856,1
1879,Gachibowli,Bike,3,1.0,204.0,,F,61,1509,1
1068,Hitech City,Bike,4,5.0,243.0,2.0,F,57,1715,1
4543,Gachibowli,Bike,5,,412.5,4.0,F,6,1569,0
8125,Gachibowli,Bike,4,5.0,412.5,6.0,M,3,5008,0
5633,Masab Tank,Auto,5,4.0,325.5,2.0,F,3,5925,0
8004,Hitech City,Bike,7,3.0,462.0,5.0,M,10,1152,1
10334,Hitech City,Bike,4,1.0,249.0,5.0,F,9,4472,0
9854,Hitech City,Car,4,3.0,375.0,6.0,M,2,4246,0
7258,Khairtabad,Auto,5,5.0,358.5,3.0,M,8,4975,0
5468,Hitech City,Car,6,3.0,456.0,5.0,F,6,1184,0
8478,Hitech City,Car,5,,402.0,3.0,F,5,5663,0
8634,Hitech City,Auto,5,1.0,352.5,5.0,F,10,1920,0
8782,Khairtabad,Auto,3,2.0,298.5,,F,8,5431,0
7024,Khairtabad,Bike,3,,409.5,,F,6,5269,1
6343,Gachibowli,Bike,3,,429.0,4.0,M,4,5106,0
3441,Secunderabad,Auto,4,5.0,267.0,2.0,M,5,5403,0
5653,Gachibowli,Bike,3,5.0,294.0,3.0,F,9,4741,1
7231,Gachibowli,Bike,4,3.0,256.5,2.0,M,10,5211,0
6841,Gachibowli,Car,4,5.0,213.0,2.0,M,2,4472,0
10962,Hitech City,Auto,3,2.0,246.0,4.0,M,6,5761,0
3736,Khairtabad,Bike,6,,255.0,3.0,F,10,4858,0
4764,Hitech City,Bike,3,3.0,301.5,6.0,M,2,4984,0
3041,Masab Tank,Bike,3,2.0,223.5,3.0,F,64,1920,1
8649,Secunderabad,Bike,5,5.0,408.0,4.0,M,10,1383,1
767,Masab Tank,Bike,2,1.0,373.5,3.0,M,11,2534,1
500,Hitech City,Bike,5,,301.5,3.0,F,47,2657,1
5345,Masab Tank,Auto,4,3.0,361.5,2.0,F,4,5942,1
2909,Masab Tank,Bike,3,4.0,231.0,2.0,M,29,1016,1
6382,Khairtabad,Bike,4,3.0,406.5,2.0,M,9,4967,1
4067,Masab Tank,Bike,3,5.0,225.0,,M,10,5944,0
10509,Secunderabad,Bike,4,,333.0,2.0,M,10,5115,1
10064,Hitech City,Bike,4,3.0,363.0,,M,2,5879,0
5179,Gachibowli,Bike,3,,381.0,3.0,M,3,4072,0
7074,Hitech City,Bike,4,,292.5,4.0,F,1,5004,0
6615,Secunderabad,Bike,7,3.0,460.5,4.0,M,4,1653,0
6299,Masab Tank,Auto,6,5.0,379.5,4.0,M,1,1977,0
863,Masab Tank,Bike,5,,403.5,2.0,M,38,2770,1
9507,Secunderabad,Bike,4,1.0,364.5,3.0,M,10,5832,0
10274,Hitech City,Auto,3,,321.0,2.0,M,7,5256,1
6701,Masab Tank,Car,3,3.0,204.0,3.0,M,10,5175,0
829,Gachibowli,Auto,4,2.0,345.0,3.0,M,33,3602,1
4557,Secunderabad,Bike,6,5.0,396.0,4.0,M,6,1005,0
3464,Hitech City,Bike,4,4.0,279.0,2.0,F,9,4887,1
5945,Masab Tank,Bike,2,,429.0,6.0,F,5,5490,0
990,Hitech City,Bike,3,2.0,273.0,,F,40,2592,1
6603,Secunderabad,Bike,5,5.0,369.0,5.0,M,6,1053,0
8888,Hitech City,Car,3,4.0,328.5,6.0,F,2,1837,0
4189,Gachibowli,Bike,4,5.0,394.5,5.0,M,9,5731,1
4184,Hitech City,Bike,4,,385.5,,F,1,5843,0
184,Khairtabad,Bike,3,5.0,243.0,7.0,F,16,1052,1
10242,Hitech City,Bike,4,3.0,385.5,3.0,M,8,5944,0
8239,Gachibowli,Bike,5,3.0,217.5,3.0,M,3,4077,1
4137,Secunderabad,Bike,5,3.0,255.0,3.0,M,10,4198,0
6424,Khairtabad,Car,4,3.0,223.5,4.0,M,1,4678,0
6010,Khairtabad,Car,4,,397.5,,M,8,1391,1
5344,Khairtabad,Auto,4,2.0,271.5,3.0,M,4,5078,0
5830,Khairtabad,Bike,4,5.0,310.5,,F,3,5270,1
2135,Masab Tank,Bike,4,,303.0,2.0,M,40,2327,1
9362,Hitech City,Bike,5,4.0,333.0,6.0,F,9,1003,0
1331,Masab Tank,Bike,3,1.0,298.5,2.0,F,18,3346,1
8345,Masab Tank,Car,6,1.0,453.0,4.0,F,1,1622,1
5053,Gachibowli,Car,4,,199.5,2.0,M,1,5274,1
9885,Secunderabad,Bike,6,,388.5,,F,4,1198,0
4507,Gachibowli,Car,3,,274.5,3.0,M,2,4363,0
532,Khairtabad,Car,2,4.0,268.5,2.0,F,19,1900,1
4527,Secunderabad,Auto,4,1.0,222.0,8.0,M,5,4851,1
992,Hitech City,Bike,3,5.0,210.0,,F,30,1035,1
7196,Hitech City,Bike,6,1.0,459.0,4.0,M,8,1378,0
658,Khairtabad,Bike,3,1.0,363.0,3.0,F,10,3606,1
6797,Masab Tank,Bike,4,1.0,279.0,2.0,M,4,4686,1
5178,Hitech City,Bike,3,,339.0,4.0,F,8,5225,0
58,Khairtabad,Bike,3,3.0,289.5,3.0,F,29,3453,1
9474,Hitech City,Bike,5,1.0,205.5,3.0,F,10,4641,0
6145,Gachibowli,Car,5,,241.5,3.0,F,1,4470,1
4044,Hitech City,Bike,3,3.0,277.5,3.0,F,10,4387,0
6961,Gachibowli,Car,3,,267.0,4.0,M,9,4298,0
1109,Masab Tank,Auto,4,4.0,348.0,3.0,F,61,2484,1
3216,Hitech City,Bike,3,1.0,294.0,3.0,M,10,4546,0
1663,Gachibowli,Bike,6,,429.0,7.0,F,7,2338,1
811,Gachibowli,Car,5,3.0,324.0,3.0,F,1,2434,1
9378,Hitech City,Bike,3,1.0,231.0,3.0,M,5,4720,1
3187,Gachibowli,Bike,3,1.0,184.5,5.0,F,10,4231,0
7693,Gachibowli,Bike,5,,219.0,7.0,M,7,5204,0
6235,Gachibowli,Bike,4,4.0,199.5,4.0,F,7,5973,1
10453,Gachibowli,Bike,5,5.0,351.0,5.0,M,9,1812,0
804,Hitech City,Car,4,,336.0,,M,9,2952,1
247,Gachibowli,Bike,2,3.0,208.5,3.0,F,3,1788,1
2357,Masab Tank,Bike,3,5.0,396.0,2.0,M,33,2021,1
868,Khairtabad,Bike,4,,391.5,3.0,F,10,2802,1
4484,Hitech City,Bike,5,,364.5,3.0,F,10,4524,1
9228,Hitech City,Bike,3,1.0,198.0,3.0,F,5,5978,0
4381,Gachibowli,Auto,5,1.0,382.5,4.0,M,9,4881,1
296,Hitech City,Bike,3,1.0,303.0,2.0,M,62,3398,1
298,Khairtabad,Bike,4,4.0,348.0,2.0,M,36,2861,1
9586,Khairtabad,Auto,2,4.0,276.0,5.0,M,9,5812,0
4907,Masab Tank,Car,3,1.0,334.5,3.0,M,8,5318,0
3955,Gachibowli,Car,3,,403.5,4.0,M,1,5797,0
10555,Gachibowli,Auto,4,3.0,372.0,3.0,F,5,4667,0
3262,Khairtabad,Car,5,,372.0,2.0,F,9,5881,1
8774,Hitech City,Auto,3,,243.0,3.0,F,10,5726,0
5983,Gachibowli,Bike,4,3.0,403.5,2.0,M,2,4158,0
6158,Hitech City,Car,3,4.0,349.5,3.0,M,5,5306,0
1480,Khairtabad,Bike,3,5.0,337.5,3.0,M,8,3813,1
5439,Secunderabad,Bike,4,4.0,394.5,,M,7,4041,1
4910,Hitech City,Car,3,1.0,385.5,2.0,M,6,4897,1
9270,Hitech City,Bike,3,,366.0,3.0,F,5,5781,1
1518,Hitech City,Auto,3,2.0,405.0,,M,29,3768,1
9486,Hitech City,Bike,3,5.0,147.0,3.0,F,3,5553,1
2599,Gachibowli,Auto,5,1.0,283.5,3.0,F,14,3318,1
6686,Hitech City,Bike,3,3.0,364.5,2.0,M,3,4675,1
1387,Gachibowli,Auto,3,1.0,270.0,3.0,F,29,1414,1
314,Hitech City,Bike,4,3.0,408.0,3.0,M,38,3705,1
2386,Khairtabad,Bike,4,3.0,202.5,2.0,F,53,1073,1
10699,Gachibowli,Auto,5,4.0,376.5,4.0,M,8,4190,1
6840,Hitech City,Car,4,5.0,301.5,10.0,F,7,5340,0
6773,Masab Tank,Bike,2,,277.5,3.0,F,9,5810,0
7068,Hitech City,Bike,3,4.0,249.0,4.0,M,4,5107,0
10160,Hitech City,Bike,5,3.0,268.5,6.0,M,1,4930,1
4268,Hitech City,Bike,4,1.0,253.5,4.0,F,10,4245,0
6608,Hitech City,Bike,3,5.0,375.0,2.0,F,9,1205,0
2013,Secunderabad,Bike,3,4.0,292.5,3.0,M,23,3499,1
2273,Masab Tank,Bike,5,5.0,351.0,6.0,F,52,2615,1
2596,Khairtabad,Car,4,2.0,252.0,,M,59,1717,1
5092,Khairtabad,Bike,4,4.0,235.5,3.0,F,10,5041,1
5570,Hitech City,Bike,2,1.0,321.0,3.0,M,1,4391,0
9843,Secunderabad,Car,4,5.0,232.5,3.0,M,3,5939,1
120,Hitech City,Car,5,1.0,217.5,3.0,M,20,1387,1
555,Secunderabad,Auto,5,4.0,375.0,3.0,F,11,3373,1
6598,Khairtabad,Bike,4,1.0,328.5,2.0,F,2,1752,0
9775,Gachibowli,Bike,5,4.0,285.0,3.0,F,4,4424,1
2845,Gachibowli,Bike,3,2.0,309.0,2.0,F,28,2822,1
8589,Secunderabad,Bike,5,1.0,316.5,,M,7,5594,1
6110,Hitech City,Bike,4,,324.0,2.0,F,8,5767,1
6535,Gachibowli,Bike,4,5.0,363.0,2.0,M,4,5341,0
2182,Khairtabad,Car,3,3.0,226.5,3.0,F,24,1139,1
4728,Hitech City,Bike,4,5.0,388.5,2.0,F,4,4092,1
2455,Gachibowli,Car,4,5.0,328.5,2.0,F,28,2164,1
874,Khairtabad,Bike,4,,295.5,3.0,M,20,3080,1
5073,Secunderabad,Auto,5,,393.0,2.0,M,9,5008,0
6041,Masab Tank,Auto,6,3.0,396.0,,F,6,1622,1
7930,Khairtabad,Car,4,,145.5,6.0,M,4,5801,0
10696,Khairtabad,Auto,3,5.0,333.0,3.0,F,10,5185,1
10644,Hitech City,Bike,2,,387.0,,M,3,4811,0
5000,Hitech City,Bike,3,3.0,201.0,,F,8,4950,0
311,Masab Tank,Bike,3,4.0,289.5,2.0,M,48,3909,1
5693,Masab Tank,Bike,5,,204.0,3.0,M,10,5308,0
4714,Khairtabad,Bike,4,5.0,396.0,3.0,F,10,5972,0
2461,Gachibowli,Car,3,3.0,298.5,,M,4,3553,1
10903,Gachibowli,Bike,5,3.0,315.0,3.0,M,9,5912,0
9076,Khairtabad,Bike,3,2.0,307.5,3.0,M,3,4563,1
8423,Masab Tank,Bike,5,,312.0,3.0,M,6,4744,1
9430,Khairtabad,Car,4,,411.0,5.0,F,8,1246,0
200,Hitech City,Bike,2,2.0,231.0,3.0,M,38,7846,1
5212,Khairtabad,Auto,3,2.0,240.0,3.0,M,3,5807,0
4777,Gachibowli,Car,4,5.0,253.5,10.0,F,6,4385,0
1655,Masab Tank,Auto,3,3.0,270.0,3.0,F,56,1684,1
9160,Khairtabad,Car,6,,463.5,4.0,M,2,1270,1
6876,Hitech City,Bike,5,,372.0,5.0,M,4,1284,1
10367,Masab Tank,Bike,4,3.0,240.0,2.0,M,9,5940,0
1132,Khairtabad,Bike,3,3.0,222.0,5.0,M,61,1452,1
916,Khairtabad,Bike,4,,387.0,3.0,M,3,3928,1
8667,Secunderabad,Bike,5,5.0,241.5,,F,5,4702,0
6173,Masab Tank,Auto,5,1.0,337.5,3.0,M,8,4539,0
1724,Hitech City,Bike,5,,199.5,4.0,F,29,1094,1
6790,Khairtabad,Bike,4,,310.5,10.0,F,1,4602,0
7223,Masab Tank,Bike,4,2.0,366.0,5.0,F,7,5337,0
9968,Hitech City,Bike,5,4.0,399.0,2.0,M,1,5494,0
6268,Khairtabad,Bike,4,5.0,340.5,5.0,F,2,1804,1
4064,Hitech City,Bike,3,,289.5,3.0,F,9,4982,0
3850,Khairtabad,Auto,3,3.0,331.5,2.0,F,5,4205,1
1889,Masab Tank,Bike,3,2.0,253.5,10.0,F,4,1665,1
10301,Masab Tank,Bike,4,2.0,310.5,3.0,F,5,4702,1
1628,Hitech City,Car,4,,156.0,7.0,F,46,1438,1
8315,Masab Tank,Bike,7,2.0,421.5,4.0,F,6,1118,1
8969,Masab Tank,Bike,3,,313.5,2.0,M,9,5203,0
6985,Gachibowli,Auto,4,,322.5,2.0,F,7,5151,1
7245,Secunderabad,Car,5,1.0,402.0,,M,1,4704,0
1654,Khairtabad,Auto,5,,390.0,2.0,F,63,2715,1
3666,Hitech City,Bike,2,5.0,202.5,6.0,F,9,5777,1
10047,Secunderabad,Bike,3,2.0,280.5,3.0,F,7,5334,0
4886,Hitech City,Bike,5,,258.0,2.0,F,7,5165,0
846,Hitech City,Bike,5,2.0,217.5,5.0,F,22,1818,1
5858,Hitech City,Bike,4,3.0,327.0,,M,2,4823,1
5217,Secunderabad,Auto,6,2.0,439.5,5.0,M,2,1494,0
304,Khairtabad,Bike,4,3.0,333.0,2.0,M,55,3833,1
10011,Secunderabad,Auto,5,5.0,157.5,4.0,M,6,5135,1
9425,Masab Tank,Bike,7,5.0,384.0,4.0,M,4,1139,1
7376,Hitech City,Car,3,1.0,291.0,2.0,F,1,5931,0
6160,Khairtabad,Car,3,,229.5,2.0,M,5,4023,1
9223,Gachibowli,Bike,4,1.0,346.5,3.0,M,5,4118,1
8973,Secunderabad,Bike,4,5.0,364.5,4.0,F,1,5328,0
740,Hitech City,Bike,3,2.0,361.5,,M,22,3030,1
7785,Secunderabad,Car,4,2.0,216.0,3.0,M,2,4264,0
10335,Secunderabad,Bike,4,3.0,255.0,4.0,F,9,4375,0
8428,Khairtabad,Bike,2,2.0,406.5,4.0,M,9,4066,0
1338,Hitech City,Bike,3,,247.5,4.0,F,7,1627,1
5291,Masab Tank,Bike,4,3.0,291.0,2.0,M,4,5780,1
4313,Masab Tank,Bike,3,,225.0,4.0,F,8,4433,0
4842,Hitech City,Bike,5,,234.0,6.0,F,4,4821,0
6940,Khairtabad,Bike,4,2.0,336.0,3.0,M,1,5821,0
9901,Gachibowli,Bike,3,2.0,291.0,3.0,F,7,4727,1
10013,Masab Tank,Auto,3,,394.5,3.0,M,4,4616,0
7099,Gachibowli,Car,5,5.0,357.0,8.0,M,9,5186,0
5005,Gachibowli,Bike,4,3.0,241.5,6.0,M,6,5560,1
2054,Hitech City,Auto,2,5.0,243.0,4.0,M,49,1671,1
2085,Secunderabad,Bike,3,,259.5,3.0,M,40,1723,1
6751,Gachibowli,Bike,2,4.0,234.0,3.0,F,8,5668,1
8448,Hitech City,Bike,3,3.0,235.5,4.0,F,7,4487,1
8032,Khairtabad,Bike,5,2.0,394.5,,F,10,1059,0
10332,Hitech City,Bike,4,5.0,241.5,3.0,F,2,5378,0
7865,Masab Tank,Bike,5,,214.5,3.0,M,6,4761,1
2632,Khairtabad,Bike,5,3.0,250.5,3.0,F,5,1772,1
3475,Gachibowli,Bike,2,2.0,241.5,5.0,M,3,4138,0
8036,Hitech City,Bike,4,4.0,384.0,5.0,M,1,1927,1
4412,Hitech City,Bike,3,4.0,385.5,4.0,M,9,4537,0
9605,Masab Tank,Auto,4,,201.0,3.0,F,1,4064,1
2828,Hitech City,Bike,6,,196.5,5.0,F,5,1718,1
7177,Gachibowli,Bike,7,5.0,423.0,5.0,M,8,1091,1
7956,Hitech City,Auto,7,3.0,427.5,4.0,M,10,1935,1
9245,Masab Tank,Bike,4,1.0,336.0,2.0,M,10,4653,1
9190,Khairtabad,Auto,5,1.0,348.0,5.0,F,7,1069,1
4618,Khairtabad,Bike,4,,252.0,4.0,F,4,4676,0
8083,Gachibowli,Auto,4,4.0,172.5,3.0,M,7,4609,0
7600,Khairtabad,Bike,5,3.0,367.5,4.0,M,1,5743,0
5485,Gachibowli,Auto,4,5.0,354.0,3.0,M,8,4132,0
2335,Gachibowli,Auto,5,1.0,427.5,,M,51,2063,1
2826,Hitech City,Bike,3,,337.5,2.0,M,55,2259,1
3904,Khairtabad,Bike,4,,355.5,3.0,F,10,5381,0
10712,Hitech City,Bike,4,3.0,394.5,6.0,M,10,1345,1
3411,Secunderabad,Car,3,1.0,201.0,3.0,F,7,5802,1
4260,Hitech City,Auto,2,,252.0,2.0,F,1,4831,0
4860,Hitech City,Bike,5,3.0,346.5,2.0,M,8,5743,1
2362,Khairtabad,Bike,3,2.0,247.5,3.0,F,19,1111,1
6042,Hitech City,Auto,6,,379.5,4.0,F,7,1485,0
2265,Secunderabad,Bike,4,5.0,232.5,4.0,F,48,1972,1
2371,Gachibowli,Bike,4,4.0,241.5,4.0,F,14,1194,1
6852,Hitech City,Auto,4,,259.5,3.0,M,1,5749,0
10499,Masab Tank,Bike,3,4.0,370.5,,M,8,5792,0
1750,Khairtabad,Bike,3,1.0,261.0,4.0,M,18,1072,1
2608,Khairtabad,Auto,3,2.0,327.0,3.0,F,52,2149,1
7232,Hitech City,Bike,3,3.0,303.0,2.0,F,1,5220,1
7294,Khairtabad,Bike,4,,346.5,,F,6,5482,0
49,Gachibowli,Bike,5,4.0,285.0,2.0,M,9,3753,1
3310,Khairtabad,Bike,4,,406.5,3.0,M,1,4137,0
4467,Secunderabad,Bike,2,,249.0,,M,8,4968,1
8631,Secunderabad,Auto,7,1.0,381.0,4.0,M,6,1279,1
2928,Hitech City,Bike,2,3.0,246.0,2.0,M,64,1689,1
2471,Masab Tank,Auto,5,,253.5,2.0,F,14,1497,1
10432,Khairtabad,Bike,4,2.0,234.0,3.0,M,5,4946,1
2678,Hitech City,Bike,5,2.0,252.0,3.0,F,50,1486,1
3160,Khairtabad,Auto,3,,243.0,8.0,F,10,5429,0
2194,Khairtabad,Auto,3,2.0,408.0,3.0,F,40,3766,1
7230,Hitech City,Bike,3,5.0,226.5,2.0,M,3,5039,0
7059,Secunderabad,Bike,3,4.0,339.0,2.0,F,1,5460,0
116,Hitech City,Car,3,4.0,264.0,3.0,M,36,1779,1
4264,Khairtabad,Auto,4,1.0,360.0,4.0,F,6,4811,0
9685,Gachibowli,Bike,6,1.0,454.5,,F,9,1080,0
1138,Khairtabad,Bike,3,5.0,376.5,3.0,M,59,3651,1
2171,Masab Tank,Car,3,,384.0,,M,55,2247,1
5823,Secunderabad,Bike,5,,343.5,2.0,M,1,5724,0
9926,Hitech City,Bike,6,3.0,370.5,4.0,M,7,1626,1
9710,Hitech City,Car,4,3.0,328.5,6.0,F,2,1634,0
7872,Hitech City,Bike,4,4.0,289.5,3.0,M,2,5975,1
10525,Gachibowli,Car,3,5.0,282.0,3.0,F,6,4234,1
1165,Gachibowli,Bike,5,,345.0,6.0,M,10,3604,1
7481,Masab Tank,Bike,7,2.0,408.0,4.0,M,9,1188,1
1795,Gachibowli,Auto,2,,192.0,2.0,M,17,1824,1
1032,Hitech City,Bike,6,2.0,154.5,,M,37,1093,1
4531,Gachibowli,Auto,3,,274.5,3.0,M,4,5322,0
8970,Hitech City,Bike,2,,390.0,2.0,F,1,4547,0
1017,Secunderabad,Bike,4,1.0,250.5,3.0,F,22,1403,1
9132,Hitech City,Bike,6,3.0,384.0,4.0,F,9,1212,1
9747,Secunderabad,Bike,4,,294.0,,F,4,5610,0
9237,Secunderabad,Bike,5,,313.5,4.0,F,10,5461,0
7686,Hitech City,Auto,6,1.0,301.5,,F,5,4592,1
10828,Khairtabad,Auto,6,,337.5,,M,10,4972,0
2570,Hitech City,Bike,5,2.0,394.5,2.0,F,63,1254,1
5220,Hitech City,Auto,7,5.0,465.0,4.0,F,5,1975,0
6675,Secunderabad,Bike,3,3.0,379.5,,M,5,4754,1
6581,Masab Tank,Auto,6,5.0,457.5,4.0,M,10,1418,1
8028,Hitech City,Bike,6,5.0,451.5,,F,7,1393,1
8519,Masab Tank,Bike,4,4.0,241.5,3.0,M,2,5257,0
1686,Hitech City,Bike,4,4.0,243.0,3.0,M,41,1104,1
10286,Hitech City,Auto,4,,160.5,2.0,F,8,4460,0
275,Masab Tank,Auto,3,,343.5,6.0,M,22,2717,1
9339,Secunderabad,Bike,5,1.0,226.5,3.0,M,2,4172,1
2033,Masab Tank,Car,3,4.0,292.5,2.0,F,32,3719,1
8923,Gachibowli,Bike,5,5.0,343.5,5.0,M,2,1975,1
8257,Gachibowli,Bike,5,,378.0,5.0,M,2,1312,1
2137,Gachibowli,Bike,5,3.0,336.0,,M,52,3824,1
5359,Gachibowli,Auto,4,,223.5,3.0,F,3,5542,0
3174,Hitech City,Bike,4,2.0,408.0,,M,7,5927,0
10876,Khairtabad,Bike,3,2.0,382.5,3.0,F,8,4471,0
1589,Masab Tank,Bike,5,4.0,277.5,4.0,M,31,3565,1
8150,Hitech City,Bike,5,1.0,418.5,5.0,M,4,4405,1
2332,Khairtabad,Auto,4,3.0,357.0,,M,43,2200,1
2095,Gachibowli,Bike,3,5.0,408.0,10.0,M,59,2182,1
2382,Hitech City,Bike,3,5.0,178.5,3.0,M,7,1021,1
559,Gachibowli,Auto,4,2.0,246.0,3.0,M,15,1489,1
3794,Hitech City,Bike,2,2.0,345.0,3.0,F,7,4889,0
5425,Gachibowli,Bike,4,1.0,343.5,,F,3,4352,1
7404,Hitech City,Auto,4,,339.0,6.0,M,10,1174,0
10447,Gachibowli,Bike,4,5.0,372.0,5.0,F,6,1754,0
6970,Khairtabad,Car,4,4.0,288.0,4.0,F,2,5856,1
8536,Khairtabad,Bike,3,5.0,231.0,10.0,F,10,5282,1
10380,Hitech City,Bike,4,1.0,256.5,2.0,F,6,5719,1
1268,Hitech City,Bike,3,2.0,349.5,5.0,M,44,2010,1
8393,Masab Tank,Bike,3,5.0,357.0,2.0,M,5,4052,0
3516,Hitech City,Bike,5,4.0,267.0,2.0,F,4,5307,0
7168,Khairtabad,Bike,5,,382.5,5.0,F,10,1886,0
3074,Hitech City,Bike,5,3.0,405.0,3.0,M,38,3669,1
2549,Masab Tank,Bike,3,1.0,214.5,6.0,M,2,1323,1
3501,Secunderabad,Bike,4,2.0,288.0,6.0,F,3,5173,0
10674,Hitech City,Car,4,,334.5,5.0,M,3,1395,1
2495,Masab Tank,Bike,3,,354.0,3.0,F,28,3652,1
8159,Masab Tank,Bike,3,,340.5,,M,6,5058,0
7931,Masab Tank,Car,3,1.0,363.0,10.0,M,9,5151,1
4955,Masab Tank,Bike,4,4.0,316.5,3.0,M,5,4812,0
2278,Khairtabad,Bike,4,3.0,396.0,3.0,F,39,2213,1
1508,Hitech City,Auto,4,1.0,202.5,,F,64,1471,1
10938,Hitech City,Car,5,,343.5,5.0,F,10,1951,0
8748,Hitech City,Car,5,5.0,331.5,3.0,M,9,5295,0
10922,Hitech City,Bike,5,1.0,351.0,5.0,F,9,1932,1
4544,Hitech City,Bike,6,5.0,436.5,4.0,M,3,1102,1
4208,Hitech City,Bike,3,5.0,250.5,2.0,F,2,4141,0
9859,Gachibowli,Car,6,3.0,249.0,5.0,F,3,4596,1
10220,Hitech City,Bike,4,3.0,373.5,5.0,F,10,1067,1
7649,Masab Tank,Car,4,4.0,393.0,2.0,M,1,4357,0
5395,Gachibowli,Bike,4,2.0,393.0,3.0,M,4,5085,0
4473,Secunderabad,Bike,3,3.0,396.0,,F,6,4247,1
4478,Hitech City,Bike,5,4.0,339.0,,M,6,4547,0
4392,Hitech City,Auto,4,2.0,277.5,5.0,M,7,4694,1
2684,Hitech City,Bike,3,1.0,240.0,,M,57,1833,1
7043,Masab Tank,Bike,6,4.0,408.0,4.0,F,4,4098,0
1586,Hitech City,Bike,3,,351.0,2.0,M,4,2701,1
4284,Hitech City,Bike,6,1.0,369.0,6.0,F,9,5466,1
3478,Khairtabad,Bike,5,,294.0,3.0,F,4,4271,0
8936,Hitech City,Bike,6,4.0,418.5,4.0,F,5,1241,0
1839,Secunderabad,Bike,4,1.0,379.5,3.0,M,31,3632,1
8708,Hitech City,Bike,3,5.0,372.0,2.0,M,1,4108,1
5802,Hitech City,Bike,6,5.0,264.0,,F,10,5307,0
7562,Hitech City,Bike,3,3.0,247.5,4.0,M,2,4176,1
4491,Secunderabad,Bike,2,5.0,249.0,4.0,F,3,4638,0
751,Gachibowli,Bike,3,3.0,214.5,3.0,M,23,1281,1
6094,Khairtabad,Bike,4,2.0,274.5,2.0,F,8,4921,0
5347,Gachibowli,Auto,3,1.0,286.5,2.0,F,10,5073,0
6651,Secunderabad,Bike,5,5.0,243.0,2.0,M,6,5868,0
7238,Hitech City,Car,3,1.0,357.0,3.0,F,6,5092,0
3134,Hitech City,Car,3,4.0,244.5,3.0,M,58,1443,1
9483,Secunderabad,Bike,3,3.0,189.0,6.0,M,8,5084,1
3450,Hitech City,Bike,4,1.0,244.5,4.0,M,2,5432,1
3630,Hitech City,Bike,5,2.0,201.0,2.0,M,9,5045,0
5346,Hitech City,Auto,3,3.0,262.5,,M,2,5740,1
1302,Hitech City,Bike,4,4.0,370.5,3.0,M,55,2361,1
2651,Masab Tank,Bike,4,,411.0,4.0,F,42,2430,1
3361,Gachibowli,Bike,2,5.0,313.5,,F,10,4623,1
10244,Hitech City,Bike,3,3.0,295.5,3.0,F,4,4858,1
1969,Gachibowli,Bike,4,4.0,204.0,2.0,F,16,1131,1
2163,Secunderabad,Bike,6,,292.5,,M,30,3462,1
3552,Hitech City,Car,6,1.0,244.5,4.0,M,3,4031,1
8779,Gachibowli,Auto,5,,420.0,6.0,M,5,4585,0
294,Hitech City,Bike,3,,204.0,4.0,M,62,1090,1
7549,Gachibowli,Auto,5,2.0,402.0,3.0,M,8,5385,1
9199,Gachibowli,Bike,4,4.0,400.5,4.0,F,8,5219,1
1818,Hitech City,Bike,4,1.0,216.0,4.0,F,63,1881,1
1906,Khairtabad,Car,2,4.0,210.0,3.0,M,32,1819,1
5943,Secunderabad,Bike,4,,378.0,3.0,F,4,5017,0
9473,Masab Tank,Bike,4,,211.5,3.0,F,6,5273,0
10488,Hitech City,Bike,5,2.0,381.0,5.0,F,4,1030,0
1315,Gachibowli,Bike,5,,285.0,3.0,M,52,2611,1
9833,Masab Tank,Bike,6,,325.5,4.0,F,2,4073,0
1147,Gachibowli,Bike,5,,286.5,2.0,M,34,2708,1
1182,Hitech City,Bike,5,1.0,261.0,6.0,M,44,1635,1
10769,Masab Tank,Bike,4,1.0,355.5,5.0,M,5,1154,1
