ID,Location,Mode_of_delivery,Calls_to_customer_care,Rating_of_customer,Cost_of_food,Prior_purchases,Gender_of_customer,Discount_offered,Weight_of_food_in_gms,Reached_on_time
6969,Secunderabad,Car,3,,247.5,,F,4,4482,0
6972,Hitech City,Car,3,5.0,226.5,2.0,M,8,4408,1
6973,Gachibowli,Car,3,4.0,225.0,3.0,F,5,4950,0
6974,Hitech City,Car,4,3.0,375.0,3.0,M,10,4316,0
6976,Khairtabad,Car,4,1.0,205.5,2.0,M,3,4657,0
6978,Hitech City,Car,6,,322.5,,F,7,4057,0
6992,Hitech City,Auto,4,5.0,207.0,,M,10,4788,0
6993,Secunderabad,Auto,3,4.0,297.0,3.0,M,7,4020,0
6998,Hitech City,Auto,3,,322.5,4.0,F,3,4042,0
7000,Khairtabad,Auto,5,3.0,400.5,4.0,F,1,4837,1
7001,Masab Tank,Auto,5,5.0,352.5,5.0,F,4,5908,1
7007,Masab Tank,Bike,4,1.0,357.0,3.0,F,4,4910,0
7009,Gachibowli,Bike,4,1.0,294.0,2.0,M,3,4752,0
7012,Khairtabad,Bike,4,2.0,297.0,6.0,M,5,4659,0
7016,Hitech City,Bike,4,1.0,373.5,3.0,M,4,5253,1
7022,Hitech City,Bike,4,,340.5,2.0,M,8,4878,1
7025,Masab Tank,Bike,5,1.0,229.5,2.0,F,7,4944,1
7027,Gachibowli,Bike,6,,171.0,4.0,F,10,5865,0
7028,Hitech City,Bike,4,,321.0,2.0,F,1,4117,1
7031,Masab Tank,Bike,3,2.0,387.0,2.0,M,1,5862,0
7033,Gachibowli,Bike,6,2.0,348.0,3.0,F,7,5219,1
7037,Masab Tank,Bike,4,2.0,334.5,3.0,F,7,5977,0
7046,Hitech City,Bike,4,4.0,229.5,5.0,M,9,5818,0
7054,Khairtabad,Bike,4,5.0,205.5,2.0,F,6,5208,0
7056,Hitech City,Bike,3,,391.5,4.0,M,3,5722,1
7062,Hitech City,Bike,3,,385.5,4.0,M,10,4415,0
7063,Gachibowli,Bike,3,2.0,240.0,4.0,F,9,5112,1
7065,Secunderabad,Bike,3,,151.5,5.0,F,3,4807,0
7070,Hitech City,Bike,4,,214.5,2.0,M,1,4402,1
7072,Khairtabad,Bike,3,,297.0,2.0,F,8,4940,0
7075,Gachibowli,Bike,4,,319.5,3.0,F,1,4266,0
7084,Khairtabad,Bike,5,,297.0,4.0,F,5,5719,0
7095,Secunderabad,Bike,3,2.0,273.0,10.0,M,1,4303,0
7097,Masab Tank,Bike,4,1.0,229.5,,F,8,5198,0
7100,Hitech City,Car,3,4.0,270.0,7.0,M,4,5500,0
7102,Khairtabad,Car,5,2.0,334.5,5.0,M,5,1484,1
7105,Gachibowli,Car,4,1.0,367.5,6.0,F,7,1884,1
7113,Secunderabad,Car,6,2.0,463.5,4.0,M,10,1782,0
7121,Masab Tank,Auto,4,4.0,390.0,,M,9,4224,0
7123,Gachibowli,Auto,5,1.0,297.0,,F,5,5025,1
7127,Masab Tank,Auto,3,1.0,358.5,3.0,M,2,4425,0
7132,Khairtabad,Auto,3,5.0,250.5,2.0,M,5,5042,1
7136,Hitech City,Auto,4,4.0,229.5,3.0,M,5,4624,0
7137,Secunderabad,Auto,5,,357.0,3.0,F,5,5907,1
7138,Khairtabad,Auto,5,,357.0,8.0,M,3,4046,0
7143,Secunderabad,Bike,6,5.0,208.5,6.0,F,10,1081,1
7146,Hitech City,Bike,5,4.0,364.5,5.0,F,2,1637,0
7151,Masab Tank,Bike,5,5.0,411.0,5.0,M,7,1875,1
7156,Khairtabad,Bike,4,,358.5,5.0,F,7,1001,1
7162,Khairtabad,Bike,6,2.0,459.0,4.0,F,6,1123,0
7167,Secunderabad,Bike,5,,391.5,,M,2,1409,0
7173,Secunderabad,Bike,5,3.0,367.5,,F,3,1409,0
7179,Secunderabad,Bike,5,,363.0,5.0,F,1,1004,1
7183,Gachibowli,Bike,4,,276.0,3.0,M,4,1330,1
7195,Gachibowli,Bike,5,1.0,364.5,5.0,M,3,1066,1
7197,Secunderabad,Bike,4,2.0,352.5,6.0,M,6,1386,0
7211,Masab Tank,Bike,6,5.0,372.0,,F,10,1005,0
7212,Hitech City,Bike,7,5.0,448.5,,M,4,1052,1
7215,Secunderabad,Bike,6,1.0,409.5,4.0,M,3,1361,1
7218,Hitech City,Bike,7,4.0,376.5,5.0,M,3,1433,0
7225,Gachibowli,Bike,3,1.0,406.5,,M,4,4108,0
7233,Secunderabad,Bike,5,2.0,261.0,,M,8,5627,1
7236,Hitech City,Car,3,4.0,286.5,3.0,M,6,4586,1
7246,Khairtabad,Car,3,5.0,307.5,4.0,M,2,5294,0
7247,Masab Tank,Car,3,1.0,279.0,2.0,M,3,5818,0
7252,Khairtabad,Car,3,,285.0,3.0,F,1,5065,1
7255,Gachibowli,Car,3,2.0,343.5,3.0,M,2,4447,1
7257,Secunderabad,Auto,5,4.0,231.0,2.0,M,10,5670,0
7262,Hitech City,Auto,4,3.0,222.0,,M,2,4065,1
7267,Gachibowli,Auto,4,5.0,334.5,3.0,M,7,5832,1
7271,Masab Tank,Auto,4,3.0,232.5,3.0,F,2,4534,0
7274,Hitech City,Auto,3,3.0,358.5,,F,5,4084,1
7277,Masab Tank,Auto,4,2.0,400.5,2.0,M,7,5746,1
7281,Secunderabad,Bike,4,3.0,274.5,3.0,M,4,5866,0
7285,Gachibowli,Bike,5,4.0,385.5,2.0,M,10,5095,0
7286,Hitech City,Bike,3,4.0,298.5,3.0,F,3,4067,0
7287,Secunderabad,Bike,4,,286.5,2.0,F,4,5851,1
7289,Masab Tank,Bike,4,3.0,325.5,3.0,F,7,4723,1
7293,Secunderabad,Bike,3,2.0,331.5,,M,10,4715,1
7300,Khairtabad,Bike,5,4.0,375.0,4.0,M,2,4183,0
7304,Hitech City,Bike,5,,372.0,3.0,F,2,4075,0
7315,Gachibowli,Bike,3,1.0,274.5,4.0,M,5,5326,0
7318,Khairtabad,Bike,3,,270.0,4.0,F,9,5105,1
7334,Hitech City,Bike,3,,237.0,2.0,M,7,4744,0
7343,Masab Tank,Bike,4,4.0,357.0,3.0,F,7,4709,0
7345,Gachibowli,Bike,3,4.0,277.5,2.0,M,4,5926,0
7351,Gachibowli,Bike,4,2.0,393.0,3.0,M,2,4015,0
7353,Secunderabad,Bike,5,1.0,244.5,,F,1,5194,0
7357,Gachibowli,Bike,3,1.0,301.5,,F,6,4953,0
7368,Hitech City,Bike,3,,210.0,,M,9,4558,0
7372,Khairtabad,Car,4,4.0,271.5,3.0,M,1,5444,0
7381,Gachibowli,Car,5,2.0,256.5,2.0,M,6,4236,0
7386,Hitech City,Car,3,,219.0,10.0,F,5,4032,1
7394,Hitech City,Auto,4,5.0,228.0,7.0,M,9,4224,0
7399,Gachibowli,Auto,7,3.0,442.5,4.0,F,9,1235,0
7403,Masab Tank,Auto,6,3.0,459.0,4.0,F,5,1490,1
7408,Khairtabad,Auto,5,1.0,391.5,5.0,F,10,1713,0
7409,Masab Tank,Auto,5,,382.5,5.0,M,4,1634,0
7413,Secunderabad,Auto,6,5.0,375.0,4.0,M,8,1689,0
7418,Hitech City,Bike,7,5.0,423.0,5.0,M,7,1260,1
7419,Secunderabad,Bike,4,4.0,381.0,5.0,M,9,1654,1
7420,Khairtabad,Bike,5,5.0,363.0,,M,3,1444,1
7421,Masab Tank,Bike,5,4.0,394.5,,F,10,1995,0
7425,Secunderabad,Bike,6,2.0,385.5,,M,2,1012,0
7426,Khairtabad,Bike,3,2.0,321.0,2.0,M,7,1693,0
7437,Secunderabad,Bike,6,1.0,348.0,5.0,M,10,4345,0
7439,Masab Tank,Bike,3,,412.5,4.0,M,10,5066,0
7442,Hitech City,Bike,4,,235.5,7.0,F,3,4878,1
7445,Masab Tank,Bike,3,1.0,334.5,7.0,M,5,4439,1
7449,Secunderabad,Bike,4,5.0,334.5,5.0,M,4,4704,0
7452,Hitech City,Bike,4,,369.0,6.0,M,4,1489,0
7457,Masab Tank,Bike,6,4.0,459.0,4.0,F,5,1703,1
7458,Hitech City,Bike,4,5.0,339.0,6.0,F,10,1348,1
7467,Secunderabad,Bike,6,4.0,375.0,4.0,M,2,1969,1
7477,Gachibowli,Bike,7,3.0,376.5,5.0,F,8,1616,1
7490,Hitech City,Bike,7,3.0,400.5,4.0,M,8,1892,1
7494,Hitech City,Bike,3,3.0,358.5,3.0,F,4,1399,0
7495,Gachibowli,Bike,4,5.0,403.5,5.0,F,3,1118,0
7504,Khairtabad,Bike,4,,397.5,5.0,M,8,1555,0
7507,Gachibowli,Bike,7,5.0,379.5,4.0,F,6,1344,1
7513,Gachibowli,Car,5,2.0,402.0,5.0,F,5,1876,1
7515,Secunderabad,Car,6,,441.0,4.0,M,10,1148,0
7519,Gachibowli,Car,6,2.0,390.0,3.0,M,2,4071,0
7528,Khairtabad,Car,4,2.0,265.5,,F,4,4550,0
7534,Khairtabad,Auto,5,2.0,348.0,3.0,M,5,5607,1
7536,Hitech City,Auto,4,2.0,405.0,,F,4,5566,0
7537,Gachibowli,Auto,2,5.0,394.5,,F,4,4042,1
7539,Secunderabad,Auto,3,,229.5,3.0,M,9,4404,0
7542,Hitech City,Auto,4,,397.5,3.0,M,9,5508,0
7544,Hitech City,Auto,4,4.0,232.5,3.0,M,6,5033,1
7551,Secunderabad,Auto,3,3.0,325.5,2.0,F,9,5554,1
7552,Khairtabad,Auto,4,1.0,307.5,2.0,M,10,4086,0
7565,Masab Tank,Bike,3,4.0,276.0,3.0,M,7,5438,0
7573,Gachibowli,Bike,3,5.0,291.0,3.0,M,6,4295,1
7577,Masab Tank,Bike,5,3.0,234.0,,F,9,4098,0
7582,Khairtabad,Bike,5,4.0,298.5,4.0,F,7,5740,0
7606,Khairtabad,Bike,3,1.0,354.0,3.0,M,2,4298,0
7614,Hitech City,Bike,5,,196.5,6.0,M,8,4005,1
7619,Masab Tank,Bike,4,2.0,262.5,6.0,F,5,5445,1
7628,Hitech City,Bike,5,5.0,334.5,,M,5,4373,1
7629,Secunderabad,Bike,4,4.0,382.5,3.0,F,3,5616,0
7637,Masab Tank,Bike,3,4.0,243.0,4.0,M,10,4235,0
7643,Masab Tank,Bike,5,2.0,201.0,4.0,M,5,5090,0
7644,Hitech City,Bike,3,,283.5,2.0,F,4,4160,0
7652,Hitech City,Car,5,2.0,349.5,4.0,F,9,5539,0
7653,Secunderabad,Car,3,1.0,246.0,10.0,F,6,5603,0
7660,Khairtabad,Car,3,,238.5,2.0,F,9,4099,1
7665,Secunderabad,Car,2,,223.5,4.0,M,7,4598,0
7670,Hitech City,Auto,4,1.0,394.5,5.0,F,8,1257,0
7679,Masab Tank,Auto,3,2.0,283.5,2.0,F,3,4617,0
7694,Hitech City,Bike,5,,324.0,10.0,F,2,5672,0
7697,Masab Tank,Bike,4,1.0,360.0,8.0,M,1,4638,0
7702,Khairtabad,Bike,4,3.0,366.0,3.0,M,7,4761,0
7711,Gachibowli,Bike,5,3.0,375.0,4.0,F,4,1111,1
7715,Masab Tank,Bike,5,2.0,342.0,5.0,M,6,1726,1
7722,Hitech City,Bike,5,1.0,343.5,6.0,M,9,1883,1
7744,Khairtabad,Bike,4,5.0,331.5,,F,5,1608,1
7747,Gachibowli,Bike,4,3.0,342.0,5.0,F,9,1044,0
7748,Hitech City,Bike,5,,393.0,5.0,F,5,1916,1
7759,Gachibowli,Bike,5,4.0,325.5,5.0,F,5,1360,1
7763,Masab Tank,Bike,6,2.0,388.5,5.0,M,1,1357,0
7766,Hitech City,Bike,5,,385.5,5.0,M,7,1090,0
7773,Secunderabad,Bike,4,3.0,295.5,4.0,M,9,4429,0
7778,Hitech City,Bike,5,3.0,211.5,3.0,M,2,4124,1
7784,Hitech City,Car,6,,366.0,3.0,M,9,5634,0
7805,Masab Tank,Auto,3,3.0,366.0,4.0,M,10,5181,0
7812,Hitech City,Auto,5,4.0,342.0,4.0,F,7,5913,0
7813,Gachibowli,Auto,3,2.0,207.0,2.0,M,8,5714,0
7820,Hitech City,Auto,5,4.0,399.0,6.0,F,7,4486,0
7822,Khairtabad,Auto,5,,213.0,4.0,M,8,5372,0
7828,Khairtabad,Bike,2,2.0,259.5,3.0,F,10,4736,0
7832,Hitech City,Bike,2,1.0,249.0,3.0,F,7,5990,1
7838,Hitech City,Bike,3,5.0,280.5,4.0,F,4,5640,0
7841,Masab Tank,Bike,3,2.0,301.5,3.0,M,7,4890,0
7846,Khairtabad,Bike,3,1.0,339.0,3.0,M,2,4831,1
7847,Masab Tank,Bike,3,,378.0,2.0,F,6,4040,1
7848,Hitech City,Bike,4,5.0,265.5,,F,7,4243,1
7878,Hitech City,Bike,4,5.0,412.5,,M,1,5394,1
7880,Hitech City,Bike,4,,294.0,,M,10,4433,1
7882,Khairtabad,Bike,4,4.0,228.0,3.0,M,8,4430,0
7883,Masab Tank,Bike,3,2.0,279.0,2.0,M,7,5522,0
7885,Gachibowli,Bike,3,1.0,333.0,3.0,M,1,5362,1
7890,Hitech City,Bike,3,5.0,345.0,,F,5,4450,1
7894,Khairtabad,Bike,4,2.0,394.5,3.0,F,7,5395,1
7902,Hitech City,Bike,5,2.0,273.0,3.0,F,10,4128,1
7904,Hitech City,Bike,5,2.0,231.0,4.0,F,8,4820,0
7908,Hitech City,Bike,3,2.0,376.5,4.0,F,7,4038,0
7916,Hitech City,Bike,3,1.0,319.5,2.0,M,6,4747,0
7917,Secunderabad,Bike,3,,345.0,3.0,M,4,4018,1
7921,Gachibowli,Car,4,,391.5,2.0,F,9,4158,0
7922,Hitech City,Car,4,,372.0,2.0,F,10,5783,0
7925,Masab Tank,Car,3,,213.0,4.0,M,5,4429,0
7928,Hitech City,Car,5,5.0,327.0,5.0,M,5,4303,1
7937,Masab Tank,Car,4,3.0,229.5,4.0,M,4,5161,0
7938,Hitech City,Car,6,1.0,375.0,2.0,M,4,4016,0
7944,Hitech City,Auto,4,5.0,259.5,4.0,M,7,4978,1
7959,Secunderabad,Auto,6,2.0,439.5,,F,7,1477,0
7963,Gachibowli,Auto,5,3.0,411.0,6.0,M,7,1293,0
7967,Masab Tank,Bike,4,4.0,391.5,2.0,M,8,5006,1
7969,Gachibowli,Bike,4,5.0,253.5,4.0,F,6,4213,0
7971,Secunderabad,Bike,3,1.0,213.0,4.0,M,7,4780,0
7976,Hitech City,Bike,4,3.0,145.5,6.0,F,4,4375,0
7980,Hitech City,Bike,4,4.0,408.0,2.0,M,7,4042,1
7984,Khairtabad,Bike,6,,375.0,,F,1,4747,0
7988,Hitech City,Bike,4,2.0,337.5,8.0,F,8,5623,0
7989,Secunderabad,Bike,4,2.0,403.5,10.0,M,2,5616,1
7992,Hitech City,Bike,4,,363.0,2.0,F,2,4806,1
7993,Gachibowli,Bike,3,2.0,382.5,7.0,M,2,5282,0
7998,Hitech City,Bike,6,1.0,459.0,4.0,F,4,1449,1
8001,Secunderabad,Bike,5,,358.5,5.0,M,1,1518,1
8002,Khairtabad,Bike,7,2.0,427.5,4.0,M,2,1491,1
8003,Masab Tank,Bike,5,4.0,343.5,6.0,F,9,1733,0
8006,Hitech City,Bike,6,,370.5,4.0,F,6,1537,0
8013,Secunderabad,Bike,5,3.0,378.0,5.0,M,3,1474,0
8014,Khairtabad,Bike,6,,381.0,4.0,M,9,1594,0
8016,Hitech City,Bike,5,,384.0,5.0,M,6,1551,0
8017,Gachibowli,Bike,6,,396.0,4.0,M,8,1755,0
8020,Khairtabad,Bike,7,5.0,433.5,4.0,M,3,1656,1
8021,Masab Tank,Bike,7,4.0,421.5,4.0,M,9,1970,0
8026,Khairtabad,Bike,7,3.0,429.0,4.0,F,5,1866,1
8027,Masab Tank,Bike,6,,378.0,2.0,M,1,1756,0
8029,Gachibowli,Bike,7,1.0,435.0,4.0,M,4,1488,0
8030,Hitech City,Bike,7,1.0,370.5,4.0,M,6,1297,1
8035,Gachibowli,Bike,7,2.0,433.5,5.0,M,1,1178,0
8037,Secunderabad,Bike,6,2.0,430.5,4.0,F,7,1837,1
8046,Hitech City,Bike,5,1.0,460.5,4.0,M,8,1511,1
8055,Secunderabad,Bike,5,,400.5,,F,10,1818,0
8061,Secunderabad,Car,5,,279.0,4.0,M,3,4287,0
8072,Hitech City,Car,4,,361.5,2.0,M,3,5672,0
8075,Masab Tank,Car,4,4.0,298.5,3.0,F,9,5016,0
8077,Gachibowli,Car,2,4.0,151.5,,F,6,5080,1
8078,Hitech City,Car,4,,232.5,4.0,F,10,5483,1
8082,Hitech City,Auto,5,4.0,213.0,3.0,F,8,5468,1
8089,Gachibowli,Auto,3,,393.0,2.0,M,4,5738,0
8090,Hitech City,Auto,3,,393.0,2.0,F,7,4422,1
8094,Hitech City,Auto,5,1.0,339.0,4.0,F,2,5600,0
8095,Gachibowli,Auto,4,1.0,316.5,3.0,F,2,5851,0
8098,Khairtabad,Auto,4,3.0,229.5,3.0,M,5,5743,1
8100,Hitech City,Auto,5,1.0,423.0,5.0,M,6,5182,1
8112,Hitech City,Bike,3,,325.5,4.0,F,3,5602,0
8115,Secunderabad,Bike,4,,373.5,3.0,F,9,5459,1
8119,Gachibowli,Bike,4,,244.5,2.0,F,10,5529,1
8121,Secunderabad,Bike,3,,226.5,3.0,M,5,4767,1
8123,Masab Tank,Bike,6,,232.5,2.0,F,1,4182,1
8124,Hitech City,Bike,3,5.0,228.0,4.0,M,2,4809,0
8126,Hitech City,Bike,3,,153.0,4.0,F,4,5936,1
8129,Masab Tank,Bike,3,4.0,411.0,3.0,F,7,5036,1
8140,Khairtabad,Bike,3,3.0,271.5,,F,10,5337,0
8142,Hitech City,Bike,3,5.0,364.5,,F,4,4130,1
8151,Secunderabad,Bike,3,3.0,246.0,3.0,M,9,5070,0
8152,Khairtabad,Bike,4,3.0,244.5,3.0,F,10,5002,1
8158,Khairtabad,Bike,4,5.0,151.5,6.0,M,8,4146,0
8161,Gachibowli,Bike,4,3.0,313.5,5.0,M,6,4384,0
8167,Gachibowli,Bike,3,1.0,199.5,3.0,F,5,5213,1
8185,Gachibowli,Bike,4,4.0,282.0,4.0,F,10,4571,1
8188,Khairtabad,Bike,3,1.0,327.0,4.0,M,6,5480,1
8189,Masab Tank,Bike,5,5.0,258.0,2.0,M,5,5791,0
8197,Gachibowli,Car,4,4.0,292.5,,F,6,5783,0
8203,Gachibowli,Car,3,3.0,382.5,2.0,F,10,5632,0
8207,Masab Tank,Car,4,5.0,309.0,3.0,M,5,5785,1
8212,Khairtabad,Car,3,4.0,309.0,3.0,F,5,5915,0
8215,Gachibowli,Car,3,5.0,258.0,3.0,F,7,4929,0
8219,Masab Tank,Auto,4,2.0,262.5,3.0,M,4,4426,0
8223,Secunderabad,Auto,4,2.0,304.5,,F,9,4217,0
8226,Hitech City,Auto,5,1.0,393.0,,M,9,5146,0
8231,Masab Tank,Auto,5,,399.0,3.0,M,8,4786,1
8235,Secunderabad,Auto,6,3.0,343.5,8.0,M,6,4600,0
8247,Secunderabad,Bike,3,2.0,322.5,4.0,M,1,4158,0
8248,Khairtabad,Bike,4,5.0,405.0,10.0,M,9,5085,1
8256,Hitech City,Bike,5,3.0,381.0,6.0,M,8,1932,0
8268,Hitech City,Bike,5,3.0,367.5,5.0,F,1,1605,0
8271,Secunderabad,Bike,6,,378.0,2.0,M,6,1470,1
8272,Khairtabad,Bike,6,5.0,451.5,4.0,F,4,1707,1
8277,Secunderabad,Bike,4,,367.5,3.0,F,5,5226,0
8283,Secunderabad,Bike,3,1.0,232.5,3.0,F,7,5709,0
8287,Gachibowli,Bike,5,5.0,396.0,6.0,M,8,4644,1
8291,Masab Tank,Bike,4,5.0,331.5,10.0,M,9,4646,0
8301,Secunderabad,Bike,5,2.0,276.0,3.0,F,4,4552,0
8306,Hitech City,Bike,5,4.0,381.0,6.0,M,4,1850,1
8308,Khairtabad,Bike,6,,381.0,4.0,F,9,1626,0
8310,Hitech City,Bike,5,,384.0,5.0,F,10,1333,1
8312,Hitech City,Bike,4,,355.5,5.0,F,5,1041,0
8326,Khairtabad,Bike,6,4.0,417.0,4.0,M,3,1141,1
8329,Gachibowli,Bike,4,2.0,342.0,5.0,M,6,1718,0
8341,Gachibowli,Car,5,5.0,391.5,6.0,F,1,1082,0
8343,Secunderabad,Car,6,,393.0,5.0,M,9,1369,0
8349,Secunderabad,Car,6,1.0,417.0,4.0,M,6,1576,0
8355,Secunderabad,Auto,6,4.0,418.5,4.0,F,10,1462,1
8360,Hitech City,Auto,6,,382.5,4.0,F,8,1805,0
8361,Secunderabad,Auto,6,2.0,364.5,4.0,M,2,1665,1
8366,Hitech City,Auto,5,1.0,372.0,4.0,F,6,1944,1
8368,Khairtabad,Auto,4,3.0,360.0,,F,8,4423,0
8369,Masab Tank,Auto,4,4.0,220.5,3.0,M,9,4534,1
8370,Hitech City,Auto,4,,333.0,,F,10,4714,1
8375,Masab Tank,Bike,4,,217.5,3.0,M,8,4915,0
8378,Hitech City,Bike,3,3.0,318.0,2.0,M,2,5125,0
8383,Gachibowli,Bike,4,3.0,259.5,4.0,M,9,5672,0
8389,Gachibowli,Bike,2,,223.5,,F,7,5541,0
8392,Khairtabad,Bike,5,2.0,285.0,2.0,M,1,5005,0
8395,Gachibowli,Bike,3,4.0,373.5,3.0,F,10,5629,1
8401,Gachibowli,Bike,5,1.0,225.0,4.0,F,1,5098,0
8403,Secunderabad,Bike,4,1.0,279.0,3.0,F,6,4758,0
8406,Hitech City,Bike,5,3.0,202.5,3.0,F,5,4484,0
8409,Secunderabad,Bike,4,1.0,403.5,5.0,M,3,4534,1
8416,Khairtabad,Bike,4,1.0,390.0,5.0,M,1,5559,1
8421,Secunderabad,Bike,5,3.0,298.5,3.0,F,3,4885,1
8425,Gachibowli,Bike,3,,240.0,4.0,F,7,5147,0
8426,Hitech City,Bike,3,,292.5,3.0,F,3,5961,0
8439,Secunderabad,Bike,6,5.0,369.0,5.0,F,3,4660,1
8440,Khairtabad,Bike,4,1.0,426.0,4.0,F,4,4795,1
8443,Gachibowli,Bike,3,,378.0,2.0,M,4,4098,1
8445,Secunderabad,Bike,6,4.0,421.5,3.0,F,7,5180,0
8447,Masab Tank,Bike,3,1.0,313.5,2.0,F,2,4855,0
8450,Hitech City,Bike,5,5.0,265.5,5.0,F,1,4379,1
8452,Khairtabad,Bike,4,3.0,370.5,3.0,F,4,4962,1
8453,Masab Tank,Bike,3,,402.0,4.0,M,10,5226,1
8454,Hitech City,Bike,5,3.0,363.0,3.0,F,6,5013,1
8455,Gachibowli,Bike,2,4.0,264.0,,M,1,4509,0
8459,Masab Tank,Bike,4,3.0,310.5,3.0,F,7,4220,1
8461,Gachibowli,Bike,3,5.0,250.5,2.0,F,8,5083,0
8462,Hitech City,Bike,3,2.0,364.5,4.0,M,5,4670,1
8465,Masab Tank,Bike,4,3.0,361.5,2.0,M,3,4636,1
8468,Hitech City,Car,4,4.0,399.0,3.0,F,6,5758,1
8482,Khairtabad,Car,3,,340.5,2.0,M,10,5401,0
8484,Hitech City,Car,3,,240.0,2.0,M,4,4376,0
8485,Gachibowli,Car,6,3.0,169.5,2.0,F,4,5130,1
8487,Secunderabad,Car,4,4.0,309.0,3.0,M,2,5572,1
8488,Khairtabad,Car,3,1.0,310.5,3.0,F,5,4643,1
8500,Khairtabad,Auto,4,,351.0,3.0,F,10,4204,1
8503,Gachibowli,Auto,5,1.0,268.5,2.0,M,8,5301,1
8508,Hitech City,Auto,3,4.0,294.0,4.0,M,5,4749,1
8510,Hitech City,Auto,3,2.0,349.5,,M,1,5886,0
8512,Khairtabad,Bike,5,3.0,277.5,2.0,M,2,5420,0
8513,Masab Tank,Bike,3,5.0,276.0,3.0,F,2,4357,1
8514,Hitech City,Bike,6,3.0,147.0,6.0,M,9,4787,1
8517,Secunderabad,Bike,3,3.0,247.5,2.0,M,1,4768,0
8521,Gachibowli,Bike,3,5.0,286.5,,M,4,4008,1
8524,Khairtabad,Bike,4,,351.0,2.0,M,4,5066,1
8530,Khairtabad,Bike,4,5.0,379.5,3.0,F,9,4205,0
8535,Secunderabad,Bike,4,,201.0,4.0,F,5,4507,1
8541,Secunderabad,Bike,3,4.0,292.5,10.0,M,5,5950,1
8546,Hitech City,Bike,2,4.0,367.5,2.0,F,3,5850,1
8550,Hitech City,Bike,6,5.0,417.0,4.0,M,2,1167,1
8558,Hitech City,Bike,4,,393.0,6.0,M,10,1156,0
8559,Secunderabad,Bike,6,1.0,412.5,,M,7,1767,0
8562,Hitech City,Bike,5,1.0,406.5,5.0,F,5,1869,1
8566,Khairtabad,Bike,3,4.0,247.5,2.0,M,1,5745,0
8571,Secunderabad,Bike,3,1.0,247.5,,M,10,5823,0
8574,Hitech City,Bike,4,,378.0,3.0,F,10,5802,1
8578,Khairtabad,Bike,5,4.0,345.0,,M,6,4257,0
8584,Khairtabad,Bike,4,3.0,201.0,4.0,M,8,4879,1
8593,Gachibowli,Bike,4,1.0,250.5,4.0,M,7,5264,0
8602,Khairtabad,Bike,4,5.0,342.0,5.0,M,5,1373,1
8606,Hitech City,Car,6,5.0,369.0,4.0,M,2,1581,0
8615,Masab Tank,Car,6,,390.0,4.0,M,4,1358,0
8629,Gachibowli,Auto,5,5.0,337.5,5.0,M,7,1168,0
8633,Masab Tank,Auto,7,1.0,382.5,4.0,F,3,1450,0
8643,Secunderabad,Auto,4,,409.5,5.0,M,2,1441,0
8644,Khairtabad,Auto,6,4.0,454.5,5.0,M,5,1195,1
8655,Secunderabad,Bike,7,5.0,451.5,4.0,F,7,1727,0
8658,Hitech City,Bike,4,4.0,378.0,5.0,M,2,1995,1
8660,Hitech City,Bike,6,,403.5,,F,10,1166,0
8665,Gachibowli,Bike,3,,303.0,,F,9,4917,0
8680,Khairtabad,Bike,4,5.0,294.0,2.0,F,3,5505,0
8684,Hitech City,Bike,6,,400.5,4.0,M,2,5917,1
8687,Masab Tank,Bike,3,2.0,225.0,2.0,M,5,5264,0
8688,Hitech City,Bike,5,1.0,264.0,3.0,M,3,5919,0
8691,Secunderabad,Bike,3,5.0,364.5,,M,1,4623,0
8699,Masab Tank,Bike,5,5.0,363.0,4.0,F,2,5359,0
8713,Gachibowli,Bike,4,2.0,199.5,6.0,F,9,4879,0
8716,Khairtabad,Bike,2,1.0,297.0,2.0,M,8,4323,0
8725,Gachibowli,Bike,3,2.0,211.5,2.0,F,7,5231,0
8729,Masab Tank,Bike,3,4.0,357.0,2.0,M,7,5974,0
8732,Hitech City,Bike,5,,357.0,2.0,M,5,5703,0
8734,Khairtabad,Bike,4,5.0,213.0,2.0,M,10,5428,1
8745,Secunderabad,Car,3,1.0,342.0,2.0,F,7,4977,0
8747,Masab Tank,Car,4,2.0,168.0,2.0,F,8,4599,0
8753,Masab Tank,Car,5,1.0,387.0,3.0,M,3,4908,0
8755,Gachibowli,Car,6,,330.0,4.0,M,5,5465,1
8756,Hitech City,Car,5,,240.0,3.0,F,10,4416,1
8760,Hitech City,Car,3,,298.5,2.0,F,7,5531,1
8761,Gachibowli,Car,4,3.0,280.5,6.0,F,9,5872,0
8771,Masab Tank,Auto,3,4.0,376.5,3.0,M,5,5608,1
8777,Masab Tank,Auto,3,1.0,151.5,3.0,M,7,4275,1
8778,Hitech City,Auto,5,,339.0,3.0,F,1,5451,0
8784,Hitech City,Auto,4,5.0,343.5,4.0,F,6,4157,0
8787,Secunderabad,Bike,5,1.0,319.5,2.0,F,10,5607,1
8788,Khairtabad,Bike,3,,226.5,3.0,F,3,4938,0
8789,Masab Tank,Bike,4,2.0,318.0,,M,5,5413,0
8792,Hitech City,Bike,5,2.0,316.5,2.0,F,2,5077,0
8809,Gachibowli,Bike,4,,394.5,3.0,M,1,5283,1
8813,Masab Tank,Bike,3,1.0,363.0,8.0,F,8,5401,0
8814,Hitech City,Bike,4,,397.5,4.0,F,3,4120,1
